VWAP_0,OPEN_0,HIGH_0,LOW_0,CLOSE_0,VOLUME_0,AMOUNT_0,VWAP_1,OPEN_1,HIGH_1,LOW_1,CLOSE_1,VOLUME_1,AMOUNT_1,VWAP_2,OPEN_2,HIGH_2,LOW_2,CLOSE_2,VOLUME_2,AMOUNT_2,VWAP_3,OPEN_3,HIGH_3,LOW_3,CLOSE_3,VOLUME_3,AMOUNT_3,VWAP_4,OPEN_4,HIGH_4,LOW_4,CLOSE_4,VOLUME_4,AMOUNT_4,VWAP_5,OPEN_5,HIGH_5,LOW_5,CLOSE_5,VOLUME_5,AMOUNT_5,VWAP_6,OPEN_6,HIGH_6,LOW_6,CLOSE_6,VOLUME_6,AMOUNT_6,VWAP_7,OPEN_7,HIGH_7,LOW_7,CLOSE_7,VOLUME_7,AMOUNT_7,VWAP_8,OPEN_8,HIGH_8,LOW_8,CLOSE_8,VOLUME_8,AMOUNT_8,VWAP_9,OPEN_9,HIGH_9,LOW_9,CLOSE_9,VOLUME_9,AMOUNT_9,ACTUAL_VWAP_0
0.3562514674995647,0.4615384615384606,0.5961538461538459,0.14423076923076797,0.25,0.8245121716322332,0.8368775980820429,0.2525131590991088,0.048076923076922094,0.4615384615384606,0.0,0.3846153846153836,1.0,1.0,0.5036074991779463,0.5288461538461533,0.5865384615384615,0.3846153846153836,0.42307692307692296,0.37755038699260746,0.38741575933677885,0.5145822364752545,0.25,0.6538461538461541,0.23076923076923117,0.6057692307692303,0.48436084312684213,0.5023504859282341,0.5743441067394239,0.6249999999999991,0.6538461538461541,0.4903846153846156,0.5384615384615377,0.14738153161528778,0.1491843200611882,0.7200139424868691,0.5769230769230771,0.8846153846153852,0.5,0.8653846153846148,0.694238354187478,0.7578765534216303,0.8940013910738311,0.8461538461538459,1.0,0.7692307692307688,0.8461538461538459,0.7327676976772882,0.827961457869656,0.8237591853970864,0.8365384615384615,0.9038461538461541,0.7788461538461533,0.7788461538461533,0.05283497806148554,0.06737028080693039,0.6959320523544503,0.8173076923076926,0.8269230769230771,0.5961538461538459,0.6249999999999991,0.0,0.0,0.5146490019975175,0.5,0.5865384615384615,0.4519230769230762,0.5288461538461533,0.20990374765413253,0.21035080875216952,0.5302163993602244
0.2525131590991088,0.048076923076922094,0.4615384615384606,0.0,0.3846153846153836,1.0,1.0,0.5036074991779463,0.5288461538461533,0.5865384615384615,0.3846153846153836,0.42307692307692296,0.37755038699260746,0.38741575933677885,0.5145822364752545,0.25,0.6538461538461541,0.23076923076923117,0.6057692307692303,0.48436084312684213,0.5023504859282341,0.5743441067394239,0.6249999999999991,0.6538461538461541,0.4903846153846156,0.5384615384615377,0.14738153161528778,0.1491843200611882,0.7200139424868691,0.5769230769230771,0.8846153846153852,0.5,0.8653846153846148,0.694238354187478,0.7578765534216303,0.8940013910738311,0.8461538461538459,1.0,0.7692307692307688,0.8461538461538459,0.7327676976772882,0.827961457869656,0.8237591853970864,0.8365384615384615,0.9038461538461541,0.7788461538461533,0.7788461538461533,0.05283497806148554,0.06737028080693039,0.6959320523544503,0.8173076923076926,0.8269230769230771,0.5961538461538459,0.6249999999999991,0.0,0.0,0.5146490019975175,0.5,0.5865384615384615,0.4519230769230762,0.5288461538461533,0.20990374765413253,0.21035080875216952,0.5302163993602244,0.5480769230769221,0.6538461538461541,0.4615384615384606,0.4903846153846156,0.027539363771310436,0.017491336411532825,0.605633377287028
0.35468974893132993,0.3874999999999989,0.46249999999999963,0.19999999999999823,0.24999999999999944,0.5152388515342021,0.46791520988621765,0.36895690741783055,0.024999999999999502,0.5500000000000002,0.0,0.48749999999999916,0.6610019036894762,0.6067317278521411,0.4466473387612508,0.5124999999999986,0.5500000000000002,0.3374999999999999,0.3999999999999987,0.20112995166470174,0.18018268681858612,0.6360181252329298,0.4499999999999999,0.8500000000000008,0.34999999999999964,0.8249999999999991,0.9474194296337848,0.9153524553807685,0.8622018083959804,0.7999999999999996,1.0,0.6999999999999993,0.7999999999999996,1.0,1.0,0.7708869410162121,0.7874999999999998,0.8750000000000003,0.7124999999999991,0.7124999999999991,0.07210331218060069,0.08136886103403176,0.6047116680607852,0.7625000000000003,0.775,0.47499999999999937,0.5124999999999986,0.0,0.0,0.3690437025967724,0.34999999999999964,0.46249999999999963,0.2874999999999987,0.3874999999999989,0.2864533307342573,0.2540586965163837,0.3892813191682914,0.4124999999999984,0.5500000000000002,0.29999999999999843,0.3374999999999999,0.037582666182753605,0.02112578580232227,0.4873233904731362,0.3999999999999987,0.5999999999999991,0.27499999999999897,0.5874999999999994,0.14365997341645237,0.12888840698534745,0.6160991480621888
0.3599579584564202,0.02439024390243855,0.5365853658536589,0.0,0.47560975609756034,0.4232850781877237,0.3922494204508342,0.4357535012304888,0.4999999999999989,0.5365853658536589,0.3292682926829269,0.3902439024390233,0.1287973708412813,0.11648732254379197,0.6205054880321269,0.43902439024390255,0.829268292682928,0.3414634146341462,0.8048780487804873,0.6066979612474752,0.591771377116532,0.8411724959960789,0.7804878048780487,0.9756097560975614,0.6829268292682924,0.7804878048780487,0.6403689245448428,0.6464956461720168,0.752084820503622,0.7682926829268295,0.8536585365853665,0.6951219512195116,0.6951219512195116,0.04617272047721233,0.052604614392477406,0.5899626029861322,0.7439024390243909,0.7560975609756102,0.4634146341463411,0.4999999999999989,0.0,0.0,0.3600426366797781,0.3414634146341462,0.4512195121951218,0.28048780487804764,0.378048780487804,0.18343581133458456,0.16424784116997979,0.37978665284711377,0.40243902439024254,0.5365853658536589,0.29268292682926694,0.3292682926829269,0.024066771524977763,0.013657728543163952,0.4754374541201331,0.3902439024390233,0.585365853658536,0.2682926829268284,0.5731707317073167,0.09199538267683433,0.08332579395807409,0.6010723395728674,0.6097560975609767,0.7682926829268295,0.4512195121951218,0.47560975609756034,0.15572234694519388,0.1517732702740601,0.8155247426563663
0.22886311834833561,0.31666666666666604,0.366666666666668,0.08333333333333456,0.16666666666666619,0.1287973708412813,0.11648732254379197,0.481357500310574,0.23333333333333442,0.7666666666666685,0.1000000000000009,0.733333333333333,0.6066979612474752,0.591771377116532,0.7829357445279748,0.7000000000000003,0.9666666666666673,0.5666666666666668,0.7000000000000003,0.6403689245448428,0.6464956461720168,0.6611825880216171,0.683333333333334,0.8000000000000012,0.583333333333333,0.583333333333333,0.04617272047721233,0.052604614392477406,0.43961555741438146,0.6500000000000014,0.6666666666666676,0.26666666666666705,0.31666666666666604,0.0,0.0,0.12539160346236447,0.1000000000000009,0.2500000000000007,0.016666666666666323,0.14999999999999986,0.18343581133458456,0.16424784116997979,0.15237509222438986,0.1833333333333325,0.366666666666668,0.033333333333332646,0.08333333333333456,0.024066771524977763,0.013657728543163952,0.2830978539641828,0.16666666666666619,0.43333333333333324,0.0,0.4166666666666669,0.09199538267683433,0.08332579395807409,0.45479886408291953,0.46666666666666884,0.683333333333334,0.2500000000000007,0.2833333333333334,0.15572234694519388,0.1517732702740601,0.7478838149637009,0.366666666666668,1.0,0.2999999999999997,0.9166666666666684,1.0,1.0,0.8281588883159867
0.481357500310574,0.23333333333333442,0.7666666666666685,0.1000000000000009,0.733333333333333,0.6066979612474752,0.591771377116532,0.7829357445279748,0.7000000000000003,0.9666666666666673,0.5666666666666668,0.7000000000000003,0.6403689245448428,0.6464956461720168,0.6611825880216171,0.683333333333334,0.8000000000000012,0.583333333333333,0.583333333333333,0.04617272047721233,0.052604614392477406,0.43961555741438146,0.6500000000000014,0.6666666666666676,0.26666666666666705,0.31666666666666604,0.0,0.0,0.12539160346236447,0.1000000000000009,0.2500000000000007,0.016666666666666323,0.14999999999999986,0.18343581133458456,0.16424784116997979,0.15237509222438986,0.1833333333333325,0.366666666666668,0.033333333333332646,0.08333333333333456,0.024066771524977763,0.013657728543163952,0.2830978539641828,0.16666666666666619,0.43333333333333324,0.0,0.4166666666666669,0.09199538267683433,0.08332579395807409,0.45479886408291953,0.46666666666666884,0.683333333333334,0.2500000000000007,0.2833333333333334,0.15572234694519388,0.1517732702740601,0.7478838149637009,0.366666666666668,1.0,0.2999999999999997,0.9166666666666684,1.0,1.0,0.8281588883159867,0.8166666666666675,0.9666666666666673,0.6500000000000014,0.8833333333333357,0.2638925241169232,0.27513972763433253,0.46930101822162273
0.7829357445279748,0.7000000000000003,0.9666666666666673,0.5666666666666668,0.7000000000000003,0.6403689245448428,0.6464956461720168,0.6611825880216171,0.683333333333334,0.8000000000000012,0.583333333333333,0.583333333333333,0.04617272047721233,0.052604614392477406,0.43961555741438146,0.6500000000000014,0.6666666666666676,0.26666666666666705,0.31666666666666604,0.0,0.0,0.12539160346236447,0.1000000000000009,0.2500000000000007,0.016666666666666323,0.14999999999999986,0.18343581133458456,0.16424784116997979,0.15237509222438986,0.1833333333333325,0.366666666666668,0.033333333333332646,0.08333333333333456,0.024066771524977763,0.013657728543163952,0.2830978539641828,0.16666666666666619,0.43333333333333324,0.0,0.4166666666666669,0.09199538267683433,0.08332579395807409,0.45479886408291953,0.46666666666666884,0.683333333333334,0.2500000000000007,0.2833333333333334,0.15572234694519388,0.1517732702740601,0.7478838149637009,0.366666666666668,1.0,0.2999999999999997,0.9166666666666684,1.0,1.0,0.8281588883159867,0.8166666666666675,0.9666666666666673,0.6500000000000014,0.8833333333333357,0.2638925241169232,0.27513972763433253,0.46930101822162273,0.5999999999999994,0.5999999999999994,0.3333333333333353,0.4166666666666669,0.43012287822287043,0.41921508299029286,0.5818291766169847
0.6611825880216171,0.683333333333334,0.8000000000000012,0.583333333333333,0.583333333333333,0.11750179249027898,0.11904399089975545,0.43961555741438146,0.6500000000000014,0.6666666666666676,0.26666666666666705,0.31666666666666604,0.07478195847863936,0.07012845694268759,0.12539160346236447,0.1000000000000009,0.2500000000000007,0.016666666666666323,0.14999999999999986,0.2445000805865055,0.22285785045524906,0.15237509222438986,0.1833333333333325,0.366666666666668,0.033333333333332646,0.08333333333333456,0.09704896969472133,0.08282839005777734,0.2830978539641828,0.16666666666666619,0.43333333333333324,0.0,0.4166666666666669,0.15989774626790812,0.1476107415469576,0.45479886408291953,0.46666666666666884,0.683333333333334,0.2500000000000007,0.2833333333333334,0.21885908334038148,0.21125810196728237,0.7478838149637009,0.366666666666668,1.0,0.2999999999999997,0.9166666666666684,1.0,1.0,0.8281588883159867,0.8166666666666675,0.9666666666666673,0.6500000000000014,0.8833333333333357,0.3189400828142275,0.325973060034393,0.46930101822162273,0.5999999999999994,0.5999999999999994,0.3333333333333353,0.4166666666666669,0.47273940548153426,0.4599446330357705,0.5818291766169847,0.5333333333333341,0.7833333333333349,0.366666666666668,0.43333333333333324,0.17092443957310977,0.1690418289595543,0.5512215982170069
0.43961555741438146,0.6500000000000014,0.6666666666666676,0.26666666666666705,0.31666666666666604,0.07478195847863936,0.07012845694268759,0.12539160346236447,0.1000000000000009,0.2500000000000007,0.016666666666666323,0.14999999999999986,0.2445000805865055,0.22285785045524906,0.15237509222438986,0.1833333333333325,0.366666666666668,0.033333333333332646,0.08333333333333456,0.09704896969472133,0.08282839005777734,0.2830978539641828,0.16666666666666619,0.43333333333333324,0.0,0.4166666666666669,0.15989774626790812,0.1476107415469576,0.45479886408291953,0.46666666666666884,0.683333333333334,0.2500000000000007,0.2833333333333334,0.21885908334038148,0.21125810196728237,0.7478838149637009,0.366666666666668,1.0,0.2999999999999997,0.9166666666666684,1.0,1.0,0.8281588883159867,0.8166666666666675,0.9666666666666673,0.6500000000000014,0.8833333333333357,0.3189400828142275,0.325973060034393,0.46930101822162273,0.5999999999999994,0.5999999999999994,0.3333333333333353,0.4166666666666669,0.47273940548153426,0.4599446330357705,0.5818291766169847,0.5333333333333341,0.7833333333333349,0.366666666666668,0.43333333333333324,0.17092443957310977,0.1690418289595543,0.5512215982170069,0.4166666666666669,0.7000000000000003,0.38333333333333425,0.5999999999999994,0.0,0.0,0.7295571217989912
0.12539160346236447,0.1000000000000009,0.2500000000000007,0.016666666666666323,0.14999999999999986,0.2641060111858933,0.24219693811346563,0.15237509222438986,0.1833333333333325,0.366666666666668,0.033333333333332646,0.08333333333333456,0.12048139474190632,0.1056520937684701,0.2830978539641828,0.16666666666666619,0.43333333333333324,0.0,0.4166666666666669,0.18169918669141913,0.16882234433777546,0.45479886408291953,0.46666666666666884,0.683333333333334,0.2500000000000007,0.2833333333333334,0.2391304218366978,0.230885847952619,0.7478838149637009,0.366666666666668,1.0,0.2999999999999997,0.9166666666666684,1.0,1.0,0.8281588883159867,0.8166666666666675,0.9666666666666673,0.6500000000000014,0.8833333333333357,0.33661422562649285,0.34274613827192046,0.46930101822162273,0.5999999999999994,0.5999999999999994,0.3333333333333353,0.4166666666666669,0.4864223118039414,0.4733838450102204,0.5818291766169847,0.5333333333333341,0.7833333333333349,0.366666666666668,0.43333333333333324,0.1924397269764453,0.18972012175254757,0.5512215982170069,0.4166666666666669,0.7000000000000003,0.38333333333333425,0.5999999999999994,0.02595093671830987,0.02488487810054493,0.7295571217989912,0.633333333333335,0.8333333333333338,0.583333333333333,0.733333333333333,0.2973761599574629,0.2993285622963359,0.579133854761581
0.15237509222438986,0.1833333333333325,0.366666666666668,0.033333333333332646,0.08333333333333456,0.13217405879015912,0.1210268350455758,0.2830978539641828,0.16666666666666619,0.43333333333333324,0.0,0.4166666666666669,0.19257799748999402,0.18311112538380575,0.45479886408291953,0.46666666666666884,0.683333333333334,0.2500000000000007,0.2833333333333334,0.24924571935151116,0.24410769486241402,0.7478838149637009,0.366666666666668,1.0,0.2999999999999997,0.9166666666666684,1.0,1.0,0.8281588883159867,0.8166666666666675,0.9666666666666673,0.6500000000000014,0.8833333333333357,0.3454335353577102,0.35404499412772183,0.46930101822162273,0.5999999999999994,0.5999999999999994,0.3333333333333353,0.4166666666666669,0.4932500142935239,0.4824369071115544,0.5818291766169847,0.5333333333333341,0.7833333333333349,0.366666666666668,0.43333333333333324,0.20317574883514017,0.20364964895700238,0.5512215982170069,0.4166666666666669,0.7000000000000003,0.38333333333333425,0.5999999999999994,0.03890032561739514,0.04164808916207598,0.7295571217989912,0.633333333333335,0.8333333333333338,0.583333333333333,0.733333333333333,0.3067171158676564,0.31137381001245534,0.579133854761581,0.7000000000000003,0.7833333333333349,0.44999999999999957,0.5999999999999994,0.0132943907932699,0.017191007179621527,0.3882531736996333
