Shapelet_0,Shapelet_1,Shapelet_2,Shapelet_3,Shapelet_4,Shapelet_5,Shapelet_6,Shapelet_7,Shapelet_8,Shapelet_9,Shapelet_10,Shapelet_11,Shapelet_12,Shapelet_13,Shapelet_14,Shapelet_15,Shapelet_16,Shapelet_17,Shapelet_18,Shapelet_19,Shapelet_20,Shapelet_21,Shapelet_22,Shapelet_23,Shapelet_24,Shapelet_25,Shapelet_26,Shapelet_27,Shapelet_28,Shapelet_29,Shapelet_30,Shapelet_31,Shapelet_32,Shapelet_33,Shapelet_34,Shapelet_35,Shapelet_36,Shapelet_37,Shapelet_38,Shapelet_39,Shapelet_40,Shapelet_41,Shapelet_42,Shapelet_43,Shapelet_44,Shapelet_45,Shapelet_46,Shapelet_47,Shapelet_48,Shapelet_49,Shapelet_50,Shapelet_51,Shapelet_52,Shapelet_53,Shapelet_54,Shapelet_55,Shapelet_56,Shapelet_57,Shapelet_58,Shapelet_59,Shapelet_60,Shapelet_61,Shapelet_62,Shapelet_63,Shapelet_64,Shapelet_65,Shapelet_66,Shapelet_67,Shapelet_68,Shapelet_69,Shapelet_70,Shapelet_71,Shapelet_72,Shapelet_73,Shapelet_74,Shapelet_75,Shapelet_76,Shapelet_77,Shapelet_78,Shapelet_79,Shapelet_80,Shapelet_81,Shapelet_82,Shapelet_83,Shapelet_84,Shapelet_85,Shapelet_86,Shapelet_87,Shapelet_88,Shapelet_89,Shapelet_90,Shapelet_91,Shapelet_92,Shapelet_93,Shapelet_94,Shapelet_95,Shapelet_96,Shapelet_97,Shapelet_98,Shapelet_99,ACTUAL_VWAP_CHANGE_0
0.111973,0.099868,0.082819,0.096658,0.085851,0.106438,0.096664,0.124599,0.093235,0.096747,0.130242,0.086142,0.067723,0.098951,0.099753,0.07193,0.099732,0.120424,0.093142,0.076759,0.097385,0.143688,0.097833,0.094072,0.124867,0.079018,0.089245,0.102531,0.116139,0.110442,0.05008,0.112078,0.100322,0.12393,0.09247,0.078307,0.15686,0.047799,0.049659,0.082112,0.055837,0.054722,0.052841,0.038726,0.121327,0.04128,0.06435,0.09266,0.049307,0.037843,0.064186,0.148858,0.048893,0.04809,0.035902,0.060087,0.09107,0.037881,0.038688,0.042352,0.091691,0.118461,0.063807,0.08937,0.071579,0.076171,0.030263,0.029678,0.073266,0.10192,0.029673,0.122559,0.054734,0.16725,0.08347,0.121603,0.035431,0.08526,0.086341,0.100475,0.08089,0.085687,0.126603,0.087182,0.113474,0.079863,0.073426,0.08209,0.081335,0.150632,0.024851,0.026488,0.08445,0.069275,0.08836,0.090958,0.019949,0.119615,0.164829,0.024889,-0.01367
0.093289,0.065745,0.077874,0.07345,0.077635,0.078517,0.089968,0.097493,0.068899,0.086345,0.124107,0.069319,0.080912,0.09651,0.097529,0.080444,0.127122,0.10191,0.092301,0.106415,0.075536,0.105724,0.068273,0.07911,0.14676,0.065765,0.10018,0.07247,0.081463,0.071081,0.035468,0.092875,0.123851,0.123315,0.098559,0.042485,0.111663,0.07747,0.080287,0.103396,0.088305,0.086946,0.096344,0.038582,0.10461,0.068282,0.097758,0.086785,0.072602,0.063669,0.09898,0.112505,0.079674,0.078604,0.061847,0.093545,0.057216,0.065463,0.066553,0.064079,0.10414,0.078061,0.097287,0.080967,0.107992,0.111439,0.054526,0.05369,0.108669,0.113491,0.054474,0.159393,0.025967,0.121629,0.121845,0.082257,0.061725,0.065134,0.109017,0.109924,0.119348,0.124104,0.145569,0.125443,0.117978,0.117856,0.091804,0.040737,0.120048,0.135524,0.047927,0.050098,0.121702,0.066149,0.127899,0.070086,0.039595,0.113684,0.120157,0.047804,-0.01257
0.091653,0.092158,0.082461,0.098718,0.073497,0.094515,0.07272,0.111344,0.087189,0.077742,0.109209,0.097456,0.084443,0.105327,0.104772,0.095175,0.053491,0.132719,0.107493,0.086331,0.132409,0.156207,0.105091,0.108385,0.078569,0.08251,0.110551,0.105991,0.145161,0.142621,0.063544,0.166279,0.055347,0.163275,0.100205,0.122229,0.177806,0.08317,0.082649,0.108041,0.088224,0.086374,0.084511,0.069375,0.067031,0.078335,0.105747,0.091882,0.099506,0.074359,0.093619,0.172017,0.071361,0.069637,0.069179,0.080308,0.112412,0.063499,0.062605,0.089744,0.11249,0.140707,0.077726,0.134196,0.105006,0.123142,0.061016,0.060474,0.086319,0.158835,0.054441,0.075991,0.074318,0.186387,0.102066,0.190821,0.0509,0.097369,0.104546,0.122988,0.105843,0.101536,0.067283,0.100422,0.05887,0.117665,0.085764,0.130895,0.111194,0.159945,0.04555,0.044974,0.132278,0.064151,0.10853,0.165545,0.049608,0.143673,0.189469,0.041945,-0.012486
0.084901,0.093465,0.067794,0.052841,0.059918,0.081696,0.056012,0.088851,0.052124,0.049609,0.09417,0.098569,0.092347,0.067593,0.095144,0.070094,0.062801,0.11133,0.117311,0.12582,0.099042,0.108522,0.052955,0.085931,0.081387,0.048316,0.075851,0.077593,0.090271,0.082041,0.061919,0.140825,0.049412,0.148027,0.098983,0.096359,0.102989,0,0.000307,0.065009,0.001125,0.001204,0.121627,0.056049,0.015949,0.000771,0.001357,0.100964,0.01249,0.001307,0.004007,0.120935,0.005322,0.005897,0.000924,0.009539,0.058356,0.002377,0.003314,0.012076,0.097158,0.062569,0.016943,0.099539,0.003997,0.004086,0.002011,0.002181,0.020944,0.14837,0.003314,0.067967,0.079926,0.107573,0.018614,0.136224,0.009966,0.109246,0.1009,0.079083,0.011992,0.022335,0.043599,0.02587,0.02148,0.004769,0.055293,0.092945,0.008729,0.08196,0.006268,0.007565,0.005691,0.041942,0.018952,0.149617,0.006689,0.082729,0.094472,0.008975,-0.012407
0.144443,0.144993,0.097833,0.084714,0.102656,0.126364,0.106337,0.130642,0.099491,0.105279,0.131598,0.148907,0.10996,0.077108,0.111398,0.094085,0.114583,0.121103,0.12724,0.14338,0.094788,0.112632,0.09654,0.113954,0.129728,0.106412,0.05972,0.128271,0.082367,0.077838,0.12213,0.113165,0.110175,0.110753,0.118806,0.112528,0.100623,0.150904,0.143223,0.072911,0.131393,0.132589,0.129685,0.097389,0.088993,0.170573,0.131554,0.155457,0.215934,0.178554,0.11679,0.109353,0.140004,0.141725,0.175162,0.124891,0.129114,0.16049,0.158373,0.224019,0.0914,0.066652,0.127834,0.112457,0.108762,0.125739,0.185696,0.187567,0.118461,0.109898,0.179328,0.111984,0.151576,0.099852,0.10017,0.128132,0.169684,0.156225,0.103383,0.058884,0.097349,0.101727,0.096044,0.104518,0.106865,0.102029,0.060832,0.108755,0.095759,0.055295,0.190953,0.187189,0.114745,0.113028,0.093851,0.15267,0.220311,0.057518,0.09087,0.192238,-0.012054
0.128792,0.105317,0.110474,0.097269,0.102758,0.102558,0.082677,0.115716,0.0982,0.087329,0.112192,0.104769,0.093972,0.098985,0.079669,0.106698,0.135317,0.067537,0.075815,0.122955,0.04864,0.074019,0.086471,0.103956,0.144354,0.117513,0.077094,0.113009,0.047128,0.057382,0.098518,0.076482,0.139341,0.066204,0.086214,0.075678,0.085472,0.116743,0.110444,0.085004,0.100332,0.101493,0.13448,0.078986,0.106387,0.133729,0.099161,0.093718,0.172804,0.140833,0.088419,0.068692,0.109851,0.111562,0.138309,0.09756,0.118469,0.126853,0.125382,0.180214,0.080864,0.061115,0.102015,0.108995,0.080828,0.093616,0.148004,0.14965,0.094492,0.067,0.143514,0.132563,0.115276,0.062044,0.077431,0.090546,0.137351,0.10222,0.108486,0.067118,0.073174,0.079675,0.135548,0.08295,0.135498,0.07441,0.070891,0.07738,0.070638,0.037861,0.154629,0.151845,0.084116,0.144919,0.071734,0.10423,0.178929,0.043354,0.097725,0.156638,-0.011842
0.083463,0.062726,0.070477,0.091251,0.061165,0.082013,0.071293,0.100444,0.087931,0.084267,0.095058,0.054807,0.051937,0.101169,0.067365,0.08483,0.094413,0.079545,0.052829,0.056688,0.06513,0.110865,0.08378,0.088028,0.11314,0.085694,0.097702,0.087956,0.088153,0.091764,0.034022,0.080266,0.097869,0.094331,0.062438,0.062256,0.135148,0.050457,0.048946,0.097474,0.052386,0.050866,0.053963,0.03651,0.105415,0.04867,0.068284,0.05426,0.07345,0.04611,0.055211,0.104587,0.038082,0.036727,0.040976,0.044005,0.089873,0.03381,0.032679,0.065698,0.070356,0.103782,0.041761,0.095903,0.064462,0.083166,0.03494,0.034692,0.048139,0.075807,0.028077,0.114717,0.04001,0.123604,0.060063,0.10049,0.023313,0.063506,0.0895,0.095628,0.063376,0.059641,0.120276,0.058863,0.116878,0.075007,0.083544,0.071854,0.068145,0.119724,0.021452,0.020375,0.089916,0.089807,0.065066,0.073063,0.029034,0.092947,0.154849,0.018247,-0.011465
0.051711,0.054802,0.055203,0.059975,0.025866,0.044903,0,0.046795,0.054058,0.025438,0.06715,0.066211,0.038285,0.057056,0.03951,0.061509,0.044571,0.041975,0.035076,0.054966,0.036808,0.054923,0.037664,0.042208,0.0622,0.054106,0.040567,0.037222,0.04596,0.046151,0.038485,0.07337,0.055848,0.078236,0.057353,0.044086,0.066219,0.019014,0.016794,0.057004,0.013269,0.013817,0.074194,0.031546,0.029377,0.026188,0.012502,0.054421,0.048209,0.029377,0.010378,0.055715,0.020078,0.021152,0.028296,0.017802,0.043508,0.024958,0.025015,0.051061,0.071619,0.043971,0.024333,0.054783,0.007141,0.011651,0.032948,0.033706,0.023767,0.086719,0.032225,0.061173,0.038561,0.044449,0.015275,0.069492,0.034204,0.074364,0.078266,0.044887,0.00929,0.018539,0.065416,0.022097,0.037146,0.004825,0.043392,0.04721,0.006079,0.049558,0.038641,0.038414,0.008772,0.063032,0.013123,0.061107,0.048177,0.0486,0.076202,0.041247,-0.011186
0.038413,0.042213,0.059044,0.072138,0.052844,0.047316,0.041975,0.047193,0.060255,0.039636,0.033612,0.034841,0.029592,0.078138,0.019684,0.063145,0.063842,0,0.016055,0.044194,0.012061,0.016252,0.072047,0.061728,0.06166,0.091052,0.069319,0.0629,0.018473,0.03976,0.06371,0.021334,0.074596,0.033507,0.065931,0.046741,0.040784,0.137867,0.130905,0.05278,0.119802,0.121036,0.077329,0.049382,0.07892,0.156348,0.118793,0.054553,0.198273,0.164018,0.10648,0.025591,0.129478,0.13126,0.161201,0.115648,0.092491,0.148353,0.146614,0.206289,0.075063,0.057337,0.11964,0.073869,0.098342,0.112691,0.17158,0.173358,0.111065,0.048799,0.166384,0.07356,0.053172,0.031403,0.092871,0.037099,0.158786,0.055748,0.110062,0.055981,0.089027,0.094896,0.092356,0.098065,0.086428,0.091425,0.064516,0.040634,0.086713,0.030312,0.178095,0.174878,0.102231,0.116994,0.086688,0.029307,0.204803,0.040063,0.07281,0.179926,-0.010784
0.099511,0.1033,0.071054,0.051837,0.060105,0.105484,0.056884,0.108521,0.052906,0.054892,0.109389,0.105093,0.101649,0.057946,0.10552,0.067491,0.075523,0.119439,0.120513,0.122507,0.104888,0.110568,0.067795,0.101986,0.080363,0.045939,0.064257,0.076284,0.090669,0.074689,0.074978,0.14019,0.062452,0.15733,0.121437,0.087673,0.098631,0.007461,0.00757,0.06899,0.006589,0.007197,0.128582,0.070025,0.020192,0.010553,0.00258,0.132869,0.021641,0.012568,0.007979,0.125821,0.016168,0.017364,0.01321,0.018258,0.066029,0.015603,0.016835,0.023944,0.114982,0.059283,0.027884,0.091295,0.004774,0.001287,0.017036,0.017466,0.03009,0.154015,0.019885,0.076242,0.091107,0.106068,0.022531,0.127885,0.028219,0.134755,0.115511,0.067657,0.013551,0.027185,0.059216,0.031822,0.028035,0.002257,0.061204,0.100457,0.008261,0.074001,0.026177,0.027679,0.000415,0.035472,0.021034,0.149933,0.027156,0.077491,0.078041,0.030359,-0.009573
0.107674,0.089729,0.098513,0.076527,0.091507,0.090222,0.094104,0.117401,0.07175,0.086096,0.139089,0.099735,0.096607,0.096892,0.112733,0.099155,0.098466,0.134054,0.120005,0.114127,0.11839,0.142405,0.080934,0.081634,0.128821,0.064697,0.111043,0.089604,0.125164,0.121158,0.058395,0.154778,0.096162,0.167578,0.126811,0.094089,0.151284,0.097395,0.095492,0.09376,0.100256,0.098135,0.097496,0.057941,0.102906,0.094113,0.121692,0.097085,0.122455,0.090226,0.103608,0.167318,0.079274,0.077201,0.083507,0.086405,0.077878,0.073799,0.072032,0.111843,0.12775,0.116804,0.080891,0.09195,0.116382,0.141137,0.074658,0.074209,0.088528,0.149862,0.065149,0.134491,0.050967,0.175059,0.10599,0.141326,0.05686,0.082104,0.122015,0.128572,0.112695,0.104172,0.115518,0.101892,0.086392,0.130617,0.069087,0.076593,0.12025,0.172131,0.054866,0.053109,0.150099,0.059381,0.11285,0.115559,0.064073,0.145852,0.159732,0.049616,-0.009458
0.138606,0.13546,0.126423,0.14053,0.116421,0.129674,0.101359,0.118495,0.127835,0.107323,0.134875,0.124788,0.10285,0.12928,0.082338,0.132134,0.164842,0.065094,0.079445,0.119374,0.05189,0.068211,0.111694,0.114156,0.173713,0.149521,0.089063,0.112233,0.049816,0.057627,0.13286,0.059708,0.182859,0.071912,0.113343,0.084425,0.077615,0.212441,0.207912,0.127178,0.196344,0.198693,0.154189,0.110048,0.151317,0.230548,0.183054,0.141186,0.257986,0.239709,0.18527,0.0463,0.219981,0.223133,0.240999,0.207249,0.134085,0.236946,0.237214,0.270689,0.107864,0.065858,0.219372,0.105188,0.170877,0.168493,0.255776,0.257668,0.210618,0.085931,0.257954,0.168312,0.146057,0.047082,0.183251,0.061979,0.261367,0.146341,0.138374,0.068795,0.171133,0.188799,0.197085,0.195446,0.181689,0.157237,0.135424,0.092558,0.162306,0.051309,0.276089,0.275372,0.155583,0.191763,0.174246,0.076658,0.293531,0.049624,0.082637,0.282738,-0.007786
0.073252,0.087487,0.062789,0.058278,0.060245,0.071818,0.057371,0.069491,0.059352,0.05547,0.07518,0.097045,0.069687,0.055055,0.06645,0.054716,0.065749,0.066366,0.081249,0.102523,0.057654,0.05539,0.063519,0.075053,0.072178,0.074171,0.046886,0.081787,0.0444,0.048399,0.084514,0.077114,0.064624,0.07978,0.091637,0.078743,0.056122,0.145976,0.139525,0.040879,0.128434,0.129865,0.108518,0.063692,0.042926,0.16424,0.12516,0.111418,0.203231,0.172127,0.115663,0.065893,0.140652,0.142678,0.170092,0.127175,0.091994,0.158992,0.157647,0.212045,0.082862,0.044451,0.132702,0.086408,0.106434,0.117564,0.181208,0.182995,0.124198,0.096526,0.177433,0.067324,0.085549,0.05441,0.104436,0.082466,0.171993,0.106454,0.098088,0.049069,0.099036,0.107128,0.057283,0.110944,0.056467,0.098334,0.038228,0.057362,0.095507,0.029473,0.190261,0.187545,0.10675,0.085571,0.097784,0.105373,0.215035,0.043246,0.058272,0.192993,-0.007453
0.105412,0.084528,0.090599,0.095813,0.091016,0.064062,0.080074,0.084049,0.084316,0.078047,0.123545,0.091145,0.059485,0.091306,0.069171,0.09249,0.109119,0.073899,0.064569,0.077569,0.051154,0.083336,0.068504,0.050551,0.149419,0.091215,0.062368,0.07539,0.060162,0.060174,0.057285,0.067365,0.128414,0.065782,0.072407,0.049201,0.10046,0.003314,0.002934,0.102777,0.004205,0.003862,0.073035,0.05209,0.138083,0.00379,0.008817,0.07803,0.019909,0.003625,0.006682,0.081002,0.003326,0.003386,0.001847,0.007591,0.088181,0.000531,0.000821,0.017632,0.07016,0.073046,0.012197,0.064139,0.009084,0.014754,0.001151,0.001242,0.016565,0.065044,0,0.148074,0.068021,0.102295,0.017867,0.076145,0.003097,0.055306,0.068615,0.071197,0.014108,0.020381,0.154042,0.022694,0.141269,0.012423,0.093587,0.048625,0.013129,0.111931,0.000468,0.000988,0.017518,0.110788,0.019362,0.052768,0.003535,0.08478,0.117977,0.00149,-0.007133
0.046602,0.046392,0.047516,0.043926,0.047247,0.042314,0.046151,0.04206,0.037253,0.04561,0.067112,0.06068,0.054601,0.049869,0.04613,0.046691,0.074111,0.03976,0.05162,0.081538,0.021469,0.026573,0.037762,0.040114,0.093995,0.054731,0.041955,0.033429,0.022326,0,0.049167,0.036301,0.086865,0.059657,0.072716,0.029497,0.020706,0.036033,0.037684,0.064877,0.036102,0.03752,0.094487,0.044395,0.058598,0.039269,0.023437,0.088217,0.040873,0.042495,0.038699,0.027891,0.055615,0.057801,0.045966,0.058062,0.044538,0.054209,0.05679,0.046663,0.074607,0.021719,0.073323,0.048521,0.030913,0.015998,0.053096,0.053642,0.075113,0.078168,0.060976,0.107248,0.04051,0.030034,0.060745,0.031499,0.076718,0.073185,0.087168,0.047544,0.046017,0.067835,0.095129,0.074908,0.080776,0.023497,0.068086,0.024691,0.036173,0.043621,0.071982,0.075136,0.013128,0.067691,0.057117,0.041796,0.067056,0.042009,0.030121,0.079529,-0.006533
0.161049,0.129551,0.102235,0.121281,0.12149,0.149185,0.122628,0.18265,0.132435,0.136496,0.143707,0.131312,0.097164,0.117349,0.135249,0.097714,0.098973,0.168458,0.122911,0.098998,0.130439,0.211447,0.126853,0.161734,0.13769,0.121578,0.097556,0.194863,0.161967,0.158936,0.07224,0.167255,0.091749,0.119212,0.057785,0.156418,0.234316,0.086588,0.089467,0.106134,0.097841,0.096387,0.059793,0.069255,0.119336,0.076932,0.108026,0.086756,0.08124,0.072038,0.108836,0.193629,0.088266,0.087085,0.070049,0.102573,0.166822,0.07356,0.074611,0.072219,0.038685,0.149496,0.105947,0.169019,0.118427,0.122431,0.062222,0.061335,0.117687,0.082823,0.06193,0.097213,0.138785,0.227067,0.131822,0.24064,0.068949,0.105685,0.038367,0.106392,0.129719,0.133928,0.088139,0.135079,0.139401,0.128886,0.092097,0.178879,0.130762,0.140495,0.054777,0.05693,0.133166,0.109908,0.138217,0.218092,0.046245,0.110827,0.239408,0.054404,-0.006482
0.135124,0.110745,0.11074,0.110834,0.106836,0.107676,0.10963,0.132006,0.11344,0.112978,0.152363,0.100804,0.078649,0.111665,0.102731,0.103237,0.144875,0.109501,0.091519,0.093951,0.081859,0.130864,0.097564,0.092981,0.172951,0.102962,0.097365,0.108693,0.098149,0.102683,0.0676,0.098742,0.14666,0.109017,0.101871,0.070195,0.145151,0.016776,0.015475,0.106838,0.017244,0.01637,0.078559,0.056091,0.162595,0.016992,0.02743,0.097875,0.038918,0.015981,0.019099,0.128017,0.00993,0.009343,0.012408,0.014137,0.101912,0.007469,0.006918,0.034321,0.097417,0.108253,0.015155,0.083042,0.024522,0.0374,0.009502,0.009503,0.01991,0.084565,0.00518,0.169958,0.075173,0.144051,0.025737,0.096686,0.003652,0.085725,0.10301,0.103063,0.025645,0.026702,0.180904,0.027453,0.161408,0.031081,0.100109,0.072626,0.027583,0.144195,0.002535,0.002037,0.041562,0.114989,0.028663,0.067189,0.009148,0.112922,0.155355,0.001404,-0.005495
0.104004,0.102329,0.086133,0.071846,0.088327,0.099464,0.080463,0.091878,0.066364,0.069603,0.10836,0.101838,0.088512,0.074272,0.073832,0.08911,0.124255,0.061672,0.083004,0.117164,0.046171,0.047294,0.069346,0.080132,0.127109,0.082776,0.058806,0.074122,0.031595,0.030235,0.104274,0.058511,0.129606,0.081727,0.11998,0.061879,0.037772,0.174293,0.168005,0.082484,0.156238,0.157961,0.134625,0.08482,0.09464,0.193337,0.150304,0.135125,0.230723,0.201885,0.143158,0.051483,0.171678,0.174052,0.200601,0.157559,0.087111,0.190671,0.189621,0.240938,0.106136,0.031944,0.164642,0.064294,0.13221,0.140488,0.213099,0.214988,0.155491,0.095485,0.210571,0.131494,0.112593,0.037517,0.133017,0.042004,0.206772,0.123822,0.128072,0.048703,0.126,0.136373,0.133807,0.140908,0.110627,0.122315,0.087339,0.063003,0.121138,0.035379,0.225183,0.222778,0.128571,0.115492,0.125452,0.066823,0.249268,0.038082,0.03582,0.228893,-0.005003
0.122331,0.135573,0.085878,0.073872,0.069731,0.135148,0.06924,0.130154,0.068407,0.067218,0.137859,0.126286,0.115345,0.069103,0.108762,0.088602,0.102086,0.126862,0.126686,0.134559,0.105649,0.118205,0.069399,0.10699,0.110497,0.058568,0.064308,0.083275,0.094942,0.073398,0.094411,0.138059,0.094911,0.163431,0.133002,0.09749,0.100692,0.038341,0.034097,0.085401,0.028329,0.028836,0.137364,0.08149,0.041117,0.049106,0.030286,0.151938,0.080598,0.053345,0.021692,0.118714,0.032846,0.033827,0.050789,0.026738,0.068687,0.042499,0.041542,0.083983,0.118566,0.0575,0.030628,0.083302,0.018361,0.029734,0.056214,0.057263,0.027621,0.156072,0.052425,0.094851,0.118875,0.094502,0.018212,0.113609,0.048926,0.171723,0.123916,0.05801,0.014775,0.020288,0.090182,0.022933,0.053047,0.016151,0.072303,0.109035,0.013327,0.070478,0.059018,0.057295,0.025064,0.062511,0.015452,0.144087,0.075989,0.059718,0.069709,0.060286,-0.004783
0.11686,0.127636,0.075426,0.086327,0.071462,0.127533,0.072921,0.13014,0.086235,0.082565,0.103328,0.110428,0.089367,0.085047,0.100108,0.068012,0.065528,0.127369,0.109256,0.107869,0.109444,0.136798,0.098187,0.130611,0.069819,0.085972,0.069135,0.127192,0.110241,0.107832,0.083795,0.142587,0.054565,0.123747,0.08305,0.12388,0.144352,0.020133,0.017007,0.057754,0.013006,0.013357,0.097652,0.065162,0.035136,0.028257,0.014969,0.114129,0.055042,0.031455,0.008813,0.134476,0.01691,0.017732,0.029322,0.013505,0.115612,0.023289,0.022759,0.05724,0.076978,0.095071,0.018022,0.133217,0.006602,0.015608,0.033428,0.034239,0.016883,0.122723,0.030713,0.047278,0.120216,0.134341,0.009702,0.168161,0.029496,0.138298,0.081201,0.068129,0.005731,0.012082,0.04049,0.014832,0.050377,0.005437,0.036256,0.13574,0.004047,0.064745,0.036097,0.035082,0.012697,0.06731,0.007872,0.183194,0.04902,0.066137,0.137097,0.037565,-0.00346
0.12763,0.131547,0.089828,0.067987,0.099395,0.107206,0.092024,0.111814,0.081721,0.085522,0.12204,0.131835,0.088,0.05598,0.093139,0.076992,0.103192,0.095074,0.105808,0.119663,0.067007,0.085386,0.076907,0.088543,0.121532,0.084561,0.037007,0.10562,0.059017,0.053856,0.110384,0.08962,0.102479,0.083192,0.109528,0.091299,0.071225,0.184433,0.178637,0.061054,0.166906,0.168811,0.10807,0.089719,0.094962,0.20324,0.15885,0.142773,0.237818,0.211978,0.154373,0.088817,0.184717,0.187318,0.211431,0.170964,0.107752,0.203167,0.202492,0.248765,0.083782,0.050179,0.179492,0.072044,0.142417,0.147651,0.224603,0.226496,0.170432,0.083858,0.223418,0.107904,0.143824,0.079353,0.146519,0.088824,0.22167,0.133424,0.090665,0.040215,0.138037,0.150503,0.102412,0.155646,0.101101,0.131429,0.059677,0.096763,0.132035,0.041579,0.239062,0.237135,0.135425,0.100392,0.138526,0.107187,0.261283,0.043621,0.063679,0.243617,-0.00156
0.105771,0.121471,0.079082,0.065798,0.090423,0.125813,0.091238,0.134589,0.070458,0.081167,0.091787,0.121286,0.09738,0.063704,0.108126,0.058611,0.053001,0.126711,0.126919,0.118434,0.115075,0.127281,0.103309,0.124925,0.057836,0.080342,0.067141,0.135728,0.113955,0.104778,0.106287,0.145359,0.039814,0.131139,0.118209,0.143464,0.124112,0.080088,0.075984,0.040713,0.068305,0.069511,0.102566,0.085133,0.04528,0.09318,0.064184,0.136354,0.121986,0.099144,0.060454,0.149818,0.080306,0.082116,0.098218,0.072171,0.128516,0.09213,0.091758,0.128816,0.097586,0.101455,0.079486,0.125922,0.052967,0.058317,0.107072,0.108403,0.074612,0.126496,0.105906,0.041992,0.138328,0.146786,0.058549,0.172234,0.105681,0.140914,0.102949,0.075162,0.05153,0.062079,0.022804,0.066343,0.042616,0.046437,0.037327,0.141809,0.047086,0.06991,0.116826,0.115665,0.050762,0.066851,0.053511,0.186074,0.133065,0.07696,0.12121,0.120285,-0.001078
0.086285,0.112247,0.069103,0.099314,0.071056,0.120033,0.075556,0.103884,0.095072,0.081376,0.071805,0.094995,0.081458,0.093138,0.076649,0.063203,0.074835,0.078859,0.082322,0.097586,0.078079,0.082931,0.114476,0.133485,0.063196,0.114232,0.076382,0.118261,0.074187,0.075873,0.108058,0.084081,0.075124,0.089493,0.095878,0.108303,0.090092,0.163756,0.158844,0.055535,0.148161,0.150061,0.114408,0.084465,0.051843,0.18091,0.139114,0.131923,0.211424,0.189131,0.137311,0.079167,0.166727,0.16934,0.189176,0.154722,0.133447,0.18301,0.18276,0.222022,0.093993,0.081734,0.164294,0.134718,0.125536,0.127961,0.201893,0.203649,0.156367,0.111475,0.201966,0.058975,0.107815,0.07573,0.133079,0.112877,0.202511,0.151561,0.117673,0.06315,0.1236,0.137535,0.066386,0.143024,0.07801,0.114646,0.057006,0.105313,0.116925,0.031432,0.217387,0.216097,0.116618,0.112651,0.125429,0.139092,0.236371,0.049679,0.093701,0.222454,-0.000945
0.060348,0.063271,0.051378,0.053246,0.055133,0.081833,0.049558,0.072439,0.056124,0.053441,0.049301,0.051182,0.043022,0.05896,0.036188,0.042578,0.058394,0.030312,0.033935,0.053169,0.023307,0.039161,0.071509,0.091331,0.051096,0.071739,0.048871,0.088204,0.027538,0.043621,0.068211,0.04382,0.062941,0.038137,0.060438,0.070368,0.051895,0.174035,0.16809,0.032176,0.156527,0.158317,0.071019,0.05428,0.056552,0.192692,0.149624,0.074319,0.228298,0.201217,0.143955,0.044284,0.172985,0.175445,0.200314,0.159318,0.097663,0.191383,0.19055,0.238722,0.05721,0.049756,0.167128,0.076209,0.132665,0.139303,0.21298,0.214845,0.158216,0.045408,0.211179,0.053143,0.083199,0.040501,0.135321,0.054152,0.208558,0.086644,0.090959,0.037972,0.127578,0.138995,0.064853,0.143819,0.072572,0.122381,0.037042,0.075843,0.12217,0,0.226134,0.224022,0.127431,0.090399,0.127658,0.069136,0.24894,0.016122,0.064874,0.230251,-0.000074
0.038837,0.052769,0.046273,0.064666,0.033893,0.060446,0.03951,0.056888,0.053305,0.041824,0.033882,0.03374,0.029292,0.065697,0,0.043822,0.037337,0.019684,0.011846,0.025807,0.028676,0.028557,0.067134,0.050996,0.046425,0.076157,0.053712,0.051123,0.024642,0.04613,0.05296,0.028142,0.055856,0.038549,0.055454,0.058801,0.055373,0.104463,0.098812,0.037066,0.089432,0.090602,0.048223,0.03204,0.069525,0.120282,0.087435,0.060046,0.156343,0.127036,0.078729,0.028798,0.09963,0.101363,0.124972,0.088581,0.0826,0.115086,0.113935,0.163556,0.049856,0.057251,0.093856,0.063904,0.071199,0.081835,0.134393,0.135944,0.087129,0.044595,0.130866,0.053649,0.055827,0.046323,0.070412,0.039347,0.126433,0.072887,0.085012,0.035923,0.065366,0.073025,0.070838,0.076581,0.068279,0.06478,0.044861,0.049769,0.062289,0.036188,0.141891,0.139582,0.07293,0.090541,0.064927,0.034245,0.163815,0.026485,0.071845,0.144312,0.001185
0.054992,0.051701,0.068824,0.072168,0.054506,0.066956,0.061735,0.070918,0.075211,0.07597,0.080588,0.053545,0.060351,0.084836,0.059599,0.067696,0.097948,0.056639,0.054728,0.072788,0.051402,0.063725,0.077815,0.070201,0.107771,0.07544,0.094158,0.052319,0.057097,0.059128,0.054291,0.061598,0.101553,0.096814,0.098034,0.045268,0.072156,0.004086,0.005083,0.076184,0.005325,0.00587,0.09066,0.043067,0.095196,0.005304,0.000809,0.088824,0.012475,0.006649,0.008529,0.068036,0.015057,0.016197,0.007759,0.019094,0.062037,0.012107,0.013724,0.01414,0.111709,0.072017,0.0295,0.073038,0.005851,0,0.010841,0.011108,0.033014,0.100782,0.014754,0.129851,0.022695,0.073369,0.026639,0.046133,0.025153,0.082353,0.13059,0.098237,0.016938,0.031653,0.134093,0.03651,0.102767,0.00379,0.083305,0.040196,0.01121,0.09731,0.020463,0.022567,0.000264,0.083501,0.025679,0.03016,0.018208,0.092665,0.086435,0.024988,0.002197
