DATE_0,PRC_AVE_0,MA3_0,MA3_CHANGE_0,MA5_0,MA5_CHANGE_0,MA10_0,MA10_CHANGE_0,MACD_LINE_0,MACD_SIGNAL_0,KDJ_K_0,KDJ_D_0,KDJ_J_0,RSI_0,WR_0,BOLL_PERCENT_0,BOLL_WIDTH_0,ACTUAL_PRC_AVE_0
1/4/11,0.6699999999999969,0.5632443865752587,-0.001320113244503119,0.5694060303137812,-0.003826274271000628,0.49936324796725273,0.024736875370538102,0.2958568506326955,0.30089757749609053,0.3809259045351627,0.5029275414534939,0.13692263069850008,0.4308338788103525,0.7027027027027051,0.7307950810139986,0.1382143907379719,0.28666666666666174
1/5/11,0.7307692307692291,0.7864871461011108,-0.093759713985389,0.8790302797285532,-0.12628405290740785,0.8938044648641955,-0.13145668996832602,0.25388333604734825,0.29149472920634206,0.2539506030234418,0.41993522864347654,-0.07801864821662763,0.4034754670329958,1.0,0.610631525192349,0.11038044051751336,0.4346153846153838
1/6/11,0.5492424242424228,0.6372853370952452,-0.09430767580702577,0.7842117998217801,-0.14712226200687215,0.8882584186577888,-0.18418379791454023,0.20454359287025525,0.2741045019391247,0.16930040201562788,0.33639028643419366,-0.16487936682150373,0.3902014272082389,1.0,0.5292557910645593,0.0876417457228755,0.2651515151515122
1/7/11,0.35410406568169117,0.5064784065865009,-0.0950341912219165,0.7521572184041415,-0.16169182365914336,1.0,-0.2280336522333375,0.14999486425150366,0.2492825744016005,0.11286693467708526,0.26188250251515754,-0.18516420099905928,0.37691546053721525,1.0,0.40082544112512003,0.06656798422186125,0.28834188205509265
1/8/11,0.5865912716442031,0.6487511181276236,-0.036489233094480426,0.7983663714858454,-0.09344859355917459,1.0,-0.16918926282415214,0.10873879636784878,0.22117381879485018,0.09376314163657501,0.20584271555563005,-0.13039600620153508,0.3822183624483522,0.9574468085106392,0.4359538196368644,0.06473377294362646,0.3424818604630744
1/9/11,0.42919377265531305,0.46719179584127873,-0.10616965218227108,0.6876225516464989,-0.17897092723676644,1.0,-0.2803232789663322,0.05044713296763348,0.18702848162940683,0.06250876109105001,0.15806473073410338,-0.12860317819505673,0.35699007955862005,1.0,0.2035314672087571,0.06896598082247538,0.17251906547909568
1/10/11,0.37532176262332845,0.5166099301739919,-0.04765072239220478,0.6949691558950725,-0.11245143239142606,1.0,-0.22133984989030003,0.005797571808283664,0.1507822996651822,0.048406514128039944,0.12151199186541557,-0.09780444134671132,0.35991052003772256,0.9797979797979801,0.26837856670029125,0.07934048050252573,0.35597528001387413
1/11/11,0.5918255324267073,0.707793756975293,-0.0010772503101807733,0.795950791680805,-0.044934871060935064,1.0,-0.14498715110821886,-0.022868580915517356,0.11605212354904229,0.06735872871693818,0.10346090414925646,-0.004845622147698375,0.37213195721527054,0.8989898989899009,0.34939995454841394,0.0876774596217144,0.3186752866913077
1/12/11,0.36545995772689166,0.5755302636474158,-0.10398687208598413,0.7216546970168152,-0.1672489179206209,1.0,-0.28554287576209614,-0.07378515548926146,0.07808466774138154,0.04490581914462546,0.08394254248104614,-0.03316762752821592,0.34076235984950226,1.0,0.15324298260992397,0.0916900941451301,0.26104282694777775
1/13/11,0.36594321246704564,0.48624493590072815,-0.09015322339318921,0.664235141820749,-0.16229295459319548,1.0,-0.2955583123430229,-0.12320657254288392,0.03782641968452845,0.029937212763083643,0.06594076590839199,-0.04206989352753304,0.32999946042252076,1.0,0.1419904056247454,0.10396681393198116,0.4187234834959431
1/14/11,0.44496961416382835,0.6173287830563403,0.03885188673905402,0.7098915634293299,0.003094837941902887,1.0,-0.10734215584871491,-0.13738908935079053,0.0027833178774646535,0.13642400529587043,0.08943517903755147,0.23040165781250838,0.3770282586488335,0.7100000000000009,0.3303059069925312,0.11703580630395596,0.5982784728253198
1/15/11,0.5023597614792573,0.5054843835475512,-0.0065707956636904315,0.6083467650764582,-0.0325226988631489,1.0,-0.13011418769421243,-0.15411454737007801,-0.02859625517204388,0.1861874321020086,0.12168593005903719,0.31519043618795145,0.36842920782747834,0.7590361445783146,0.2967554623379567,0.11669976049346022,0.20551081151424716
1/16/11,0.15789473684211117,0.2731301540612755,-0.03810941712505982,0.3642283320094811,-0.06803146775642355,0.6573203316408129,-0.16309248287709893,-0.17503489713026354,-0.05788398356368781,0.16222019282991143,0.13519735098266195,0.21626587652441043,0.3568038039595101,0.8857142857142829,0.2524532185835742,0.11720579702527331,0.5482456140350874
1/17/11,0.6970588235294106,0.6445201104793692,0.0646523674157303,0.6412628621532581,0.06625891070152656,0.7713425990713756,0.002497067129812785,-0.16629688173291157,-0.07956656319753258,0.35984747549205126,0.21008072581912507,0.6593809748379036,0.4053851685870093,0.4714285714285695,0.3991494146659804,0.11889764671499223,0.2794117647058797
1/18/11,0.8007079422714224,0.9080791174824654,-0.0690240826048458,0.9292787086024084,-0.09076168584614754,1.0,-0.16259451958825993,-0.18547596503432473,-0.10074844356489102,0.25350375917157136,0.2245550702699405,0.311401136974833,0.3693143729339903,0.9591836734693885,0.243548705177025,0.11797417844615232,0.4319055100168095
1/19/11,0.554011704655102,0.753157042022736,-0.2923992220599959,0.8575050862706094,-0.40041233803456394,1.0,-0.544087951508515,-0.2669926147430175,-0.13399727780051632,0.16900250611438092,0.20603754888475398,0.09493242057363477,0.29922144356698344,1.0,-0.1258277493398999,0.12039207129988001,0.2894711156822918
1/20/11,0.3195693041847667,0.6817867446841203,-0.14836875647861578,0.8084789084800355,-0.2705526459404585,1.0,-0.44961064642679743,-0.327816284859594,-0.17276107921233186,0.11266833740958729,0.17491447839303176,-0.011823944557301624,0.2992214435669834,1.0,-0.036284402810438404,0.13397393713064626,0.7155905950166034
1/21/11,0.6479451066312991,0.5288498912836367,-0.03795261995003821,0.6897062552276985,-0.1333528730574528,1.0,-0.3123128044815591,-0.36216170976734574,-0.21064120532333463,0.10817007617939454,0.15266634432181936,0.019177539894544904,0.31989721838305823,0.900826446280991,0.07996505275807997,0.14747746462426584,0.30625530430619985
1/22/11,0.31185567010309156,0.5166830571490806,-0.012907397349428125,0.6331608750183252,-0.08119383959941456,0.9231154590569274,-0.2471952179491626,-0.38334787788860325,-0.24518253983638838,0.11068087723254416,0.1386711886253943,0.0547002544468439,0.32346160995425344,0.8842975206611566,0.11717389839283159,0.15133703303028362,0.7371134020618564
1/23/11,0.15346534653465435,0.07484285417554926,0.08123536656141905,0.10506009819655308,0.06267411138044018,0.3095227684578706,-0.06114540423075594,-0.37244418763729925,-0.27063486939657055,0.1922445517638447,0.1565289763382111,0.26367570261511186,0.37439930673405003,0.6446280991735542,0.23886374333845908,0.150438132915145,0.5742574257425752
1/24/11,0.44791666666666763,0.3518704597485943,0.24307661641824382,0.2299379855406372,0.3142733153246901,0.2806403376214044,0.28454821184372986,-0.3046142971254504,-0.27743075494234654,0.4367029794128111,0.24992031069641113,0.810268316845611,0.4751399446025863,0.07438016528925603,0.5030472695309774,0.14245696648757097,0.7317708333333323
1/25/11,0.601912365657794,0.1712013657030406,0.050517892225453755,0.006188228518838332,0.11385597450573834,0.0,0.1162467770302606,-0.26714513165747533,-0.2753736302853723,0.5335595620327828,0.34446672780853504,0.9117452304812781,0.4482404631772491,0.2727272727272741,0.40051707772624995,0.12794053785184606,0.2772583726020135
1/26/11,0.693965517241375,0.589567086792519,0.004721507026951021,0.46225323074253816,0.04823454509851926,0.42451685171615794,0.061204812975936905,-0.2403286045055566,-0.2683646251294092,0.5967778032599499,0.4285704196256733,0.9331925705285029,0.44044813628272794,0.3305785123966957,0.3657776953115957,0.1187397928255239,0.39655172413792683
1/27/11,0.6874999999999983,0.6416400574685713,-0.09231456616111562,0.6445186623824113,-0.09393477588517457,0.6634448831399945,-0.10457413219572838,-0.24210678289643894,-0.26311305668281515,0.5436852021732994,0.4669420138082154,0.6971715789034675,0.4058878509852783,0.5625000000000018,0.20656387781069974,0.11154866545951878,0.18489583333333223
1/28/11,0.5411925234580335,0.8601050964572584,-0.09740474033006112,0.9251308344581434,-0.13053579138453947,1.0,-0.16840861698235343,-0.25430214450871347,-0.26135087424799486,0.45769489668696156,0.4638596414344641,0.4453654071919564,0.3885348463038008,0.7142857142857143,0.12410556383625078,0.1077796065352531,0.39359456251493175
1/29/11,0.4657534246575325,0.5499912517704879,-0.20833587337343595,0.7572224754259473,-0.2978777649450163,0.9831254852594351,-0.3936402547152362,-0.302440366347291,-0.2695687726678541,0.3051299311246411,0.4109497379978565,0.09349031737821023,0.3407855043641038,1.0,-0.1511301091105995,0.10340622818346175,0.2328767123287626
1/30/11,0.264904998818644,0.5465563674499423,-0.031055378004395576,0.7300702888716032,-0.10238769334597794,1.0,-0.20547429479231852,-0.3175635844105926,-0.27916773501640185,0.26402601468915426,0.36197516356162246,0.06812771694421793,0.37855254460707893,0.8181818181818195,0.04364084753992822,0.11142751157293324,0.46747940967996826
1/31/11,0.4084507042253504,0.3385540893635404,-0.06180486184314111,0.49625815778462806,-0.12985496221242984,0.763848328988363,-0.24321377781258283,-0.33775911327032304,-0.2908860106671861,0.19874461585337555,0.30756498099220686,-0.01889611442428707,0.3645661497534235,0.931818181818182,-0.0069613735880628665,0.11200156126361499,0.5422535211267571
2/1/11,0.5422535211267571,0.6129390165127548,0.11853427759083901,0.6266134197437435,0.11256044264104205,0.7862984407472006,0.043318594798597294,-0.3106443952741529,-0.2948376875885795,0.27896105703356305,0.29803033967265896,0.2408224917553713,0.4373278856543597,0.560606060606062,0.25940008106500295,0.11128582790731661,0.6654929577464783
2/2/11,0.780172413793102,0.71136784631384,-0.0015781750370475421,0.7240178482966212,-0.006040385694715647,0.8878443630681169,-0.06347145427688644,-0.3018149792341447,-0.29623314591769256,0.3032579886396592,0.2997728893283257,0.31022818726232626,0.4164725937980159,0.7121212121212129,0.16504305196452235,0.10934624619939404,0.2456896551724162
2/3/11,0.3578902739599735,0.5754802384912888,-0.10534010838743403,0.7120076165460305,-0.14291662135901795,1.0,-0.22125238737102793,-0.3185803657642339,-0.3007025898870008,0.21537331255845243,0.2716396970717013,0.1028405435319546,0.3831887132488762,0.9629629629629637,0.008155202059286968,0.10955993814899741,0.39092629924857963
2/4/11,0.45979604427134446,0.44204749658067877,-0.056057330431262854,0.6273723198961664,-0.09985799630671789,1.0,-0.1867691737140379,-0.3288828154300987,-0.3063386349956204,0.15807496199548893,0.23378478537963054,0.006655315227205694,0.38222609925322815,0.9702970297029726,0.023265146214779733,0.10884900379172274,0.31732403055347175
2/5/11,0.3570135489157075,0.46724816735400904,-0.0063885901977442025,0.61628070811967,-0.037911972047484366,1.0,-0.11816849083001484,-0.32762253735714,-0.31059541546792435,0.16285457236480766,0.21014138104135627,0.06828095501171044,0.3936502501087074,0.8550724637681185,0.0778208047176869,0.10773901133215862,0.4080154844750884
2/6/11,0.2916666666666676,0.21908767589349212,-0.034251182409526036,0.3284178403341717,-0.06661898619312719,0.6038102449644972,-0.14722617333573776,-0.3308787578144283,-0.31465208393722516,0.10856971490987179,0.17628415899752814,-0.026859173265440905,0.3828147679980514,1.0,0.0380756822322985,0.10597298338867087,0.32291666666666874
2/7/11,0.5723684210526324,0.5297118976505762,0.010804075191157874,0.5681057573336861,-0.007281172640096001,0.7139306529003124,-0.07537994660471388,-0.32247974241413147,-0.3162176156326064,0.12410394787094908,0.15889075528866847,0.0545303330355103,0.3987728976869073,0.8448275862068962,0.07093656925622972,0.0967879266069273,0.20394736842105185
2/8/11,0.6722456486518299,0.755637471168428,-0.10738348780028925,0.8393126295598416,-0.15463109596222205,1.0,-0.2441100190784101,-0.3409422831413771,-0.3211625491343606,0.0827359652472994,0.13350582527487878,-0.01880375480785937,0.35899201066444925,1.0,-0.14976987575785994,0.09226334296298151,0.2596070594387155
2/9/11,0.3061428713920836,0.5422212543299063,-0.172598293027167,0.7242934298298717,-0.2603313568305211,1.0,-0.3902407721066151,-0.38103752407421254,-0.333137544122331,0.055157310164866274,0.10738965357154129,-0.04930737664848375,0.32345910995009364,1.0,-0.2916151804662063,0.09880145082057001,0.41570979378503836
2/10/11,0.32160990051160465,0.47637498207867607,-0.006587375716731646,0.6483814199451813,-0.06844843109630763,1.0,-0.19255266664067544,-0.3881658464680413,-0.3441432045914731,0.11847088651513965,0.11108339788607408,0.1332458637732708,0.36869533785787795,0.7950819672131145,-0.03453474304087389,0.11278242006951696,0.34804359096461124
2/11/11,0.6269372691854042,0.5620664805210152,-0.07727335601427009,0.7061245852688693,-0.14390411015913518,1.0,-0.2770922110910374,-0.4076747503781011,-0.3568495137487987,0.08798960001910194,0.10338546526375003,0.05719786952980577,0.3458976405380339,0.9803921568627455,-0.0905544142942632,0.11962505067356993,0.3631439919871765
2/12/11,0.6349489145092745,0.6502696299551141,-0.08435796184071835,0.7655187934474371,-0.156773183003647,1.0,-0.3008888564972042,-0.4294817292207025,-0.3713759568431795,0.05865973334606797,0.08847688795785602,-9.74575877508127E-4,0.3324896144968107,1.0,-0.08126656742820541,0.12975405776348925,0.18794487869474524
2/13/11,0.21743821539677655,0.5230744587595582,-0.12810496693125786,0.6883772639987839,-0.21846257924103507,1.0,-0.38437941191868985,-0.46241333111481353,-0.3895834316975063,0.03910648889737865,0.07202008827103024,-0.026720709849924515,0.30868092079105686,1.0,-0.1251493830314244,0.13913949516157628,0.258575175066437
2/14/11,0.276474034633415,0.45966595723252895,-0.06113995777782366,0.6319115111515223,-0.1423084779510097,1.0,-0.31139788061358636,-0.48214705532114266,-0.4080961564222336,0.029073995601255374,0.05770472404777195,-0.02818746129177778,0.3107148987870488,0.9910714285714288,-0.09742294886199969,0.13794691520787647,0.3559603195905235
2/15/11,0.2754729550463167,0.242937259430781,-0.06067316281843437,0.47030315961141983,-0.13510475652613016,1.0,-0.3042591939022859,-0.49929288419708584,-0.4263355019772041,0.01938266373417025,0.04493070394323806,-0.031713416683965365,0.3021428283571762,1.0,-0.1116628151196189,0.13712949371783725,0.31053314932493514
2/16/11,0.4809444804765883,0.41612078624879223,-4.1889275672211013E-4,0.5592131361117211,-0.050606010097153806,1.0,-0.20208635286474932,-0.49985679133126304,-0.4410397598480159,0.049066354136033115,0.046309254007503076,0.0545805543930932,0.3221784242932202,0.9243697478991599,-0.05373601021173408,0.1349679626037609,0.2593328081001208
2/17/11,0.36896285838955095,0.35402770032928604,-0.060410112044396,0.5217426771752792,-0.11376425795939671,1.0,-0.26281120310822,-0.5089611995836076,-0.45462404779513427,0.032710902757355415,0.04177647025745386,0.014579767757158524,0.3035061818004413,1.0,-0.11038083697037514,0.1341310261005711,0.4001428182534578
2/18/11,0.17990654205607545,0.20575468249955126,0.03322797756712974,0.24049784752488662,0.008423902964536236,0.4137386659351588,-0.11344923589380355,-0.495137460184921,-0.46272673027309164,0.10097393517157073,0.06150895856215949,0.17990388839039323,0.34635013356525796,0.7624999999999986,0.011389073564488528,0.13683620985882183,0.5771028037383173
2/19/11,0.5236842105263149,0.5211355317234307,0.25652434206025526,0.4086545241064078,0.3282122726449459,0.44825869406273333,0.3028571786042805,-0.4196329639587688,-0.4541079770102271,0.4006492901143805,0.17455573574623315,0.8528363988506751,0.4798650123770966,0.0,0.3580430716783519,0.14053364715679736,0.5447368421052636
2/20/11,0.7530487804878059,0.6555358263032057,-0.03751539028012616,0.5920502421960053,-0.003585885540343073,0.6311099594497088,-0.024488422948912847,-0.39637863826638586,-0.4425621092614589,0.4176371611515225,0.25558287754799625,0.7417457283585751,0.4169731746678785,0.5483870967741935,0.1398745923321773,0.13648273005465206,0.2835365853658519
2/21/11,0.400862068965514,0.7478787737660568,-0.06811819457971204,0.7476795386215211,-0.06804285531205552,0.8334782916518544,-0.1003816129932729,-0.3856081137123386,-0.4311713101516349,0.37519896764940264,0.2954549075817984,0.5346870877846113,0.40043485514994515,0.7096774193548372,0.0879473096871698,0.13523475299510435,0.4612068965517242
2/22/11,0.36224489795918396,0.3711935599839924,-0.10740849340577982,0.48116208489861995,-0.14265021208917494,0.6643333362565231,-0.2007971254380792,-0.3903251316405072,-0.4230020744494094,0.2680537920530071,0.28632120240553466,0.23151897134795207,0.3769411528341213,0.9462365591397841,-0.03425526671170634,0.12393224100287803,0.38775510204081154
2/23/11,0.41025641025640547,0.4511344158873792,0.015936453075330013,0.5226827719663684,-0.0025431897385123003,0.7132191172240689,-0.05142430339333499,-0.37282051455698806,-0.4129657624709252,0.2718924921930441,0.2815116323347045,0.25265421190972337,0.41221079334120214,0.7204301075268819,0.06795891656689605,0.11698102554512733,0.46794871794871984
2/24/11,0.6294642857142868,0.4874485912464972,-0.048573088553969135,0.5641027155558154,-0.07692706030419494,0.7197076463403373,-0.13399049416415304,-0.36841865770173143,-0.40405634151708647,0.21351972597815844,0.25884766354918914,0.12286385083609697,0.39291920133713654,0.903225806451613,-0.018468868666659765,0.11251110775606707,0.2142857142857127
2/25/11,0.7133141679038596,0.761509907464355,-0.07814424447950184,0.8506029460080896,-0.12283459307752627,1.0,-0.1968775109676122,-0.3735349389951672,-0.39795206101270264,0.14234648398543898,0.22001393702793912,-0.012988422099561303,0.3752116188981115,1.0,-0.10215953236129553,0.10830026229351923,0.3863785076145918
2/26/11,0.46140495163938783,0.5177875368893997,-0.16935372548715186,0.7192466414902124,-0.2542645825320098,1.0,-0.37017899291788237,-0.40360000338181834,-0.3990816494865258,0.09489765599029266,0.17830851001539033,-0.07192405205990265,0.33660965295973805,1.0,-0.3333522505315848,0.1021775015949829,0.22478702772175282
2/27/11,0.2873134328358221,0.386748360279487,-0.08193163678782521,0.5730890086064188,-0.16637352765055063,0.8731886579969935,-0.29938466940605557,-0.42175810222171073,-0.4036169400335628,0.06568056293072648,0.14076586098716906,-0.0844900331821587,0.33852842753914725,0.992753623188406,-0.2799813017591448,0.10337421164162051,0.5335820895522387
2/28/11,0.4307228915662649,0.2826032538477463,-0.01692142201207293,0.3927466953946206,-0.07940566747707602,0.6227083907690983,-0.20737387116356149,-0.42559412721340273,-0.40801237746953084,0.0744383829499863,0.11865670164144149,-0.013998254432924073,0.3525729479527235,0.9420289855072463,-0.2514083486648317,0.09666549729363441,0.5210843373493966
3/1/11,0.3784403669724752,0.4195232571989117,0.1644745128444222,0.40121086065904354,0.17824147454696251,0.48971073219725864,0.11205185007595073,-0.38306572369164016,-0.4030230467139527,0.32277373678147203,0.18669571335478502,0.594929783634846,0.44462208007117415,0.32183908045976967,0.09718307468012531,0.09451309364841155,0.7201834862385323
3/2/11,0.44049027807253843,0.11696556807941152,0.10152490304155685,0.0,0.14491198951086232,0.05509769401547924,0.12442776989764529,-0.34059400328351686,-0.3905372380278656,0.5203468104364748,0.2979127457153483,0.9652149398787278,0.45440002297967996,0.09722222222222253,0.1467391879107009,0.09219336272187151,0.34876737283852366
3/3/11,0.34848893711365453,0.13784210388952287,0.027211881326346495,0.0,0.064960111075865,0.006357966079165614,0.06321272301393399,-0.3090210713024124,-0.374234004682775,0.619198343107885,0.4050079448461939,1.0475791396312673,0.44461519485731316,0.18309859154929461,0.0812070092668519,0.08423523061472364,0.6127811607373582
3/4/11,0.7374999999999966,0.6327667396555858,0.08643428023451755,0.49805917931771165,0.14078725798579997,0.42159910457207733,0.1718994409750097,-0.2632129784818602,-0.35202979944259205,0.7461322287385901,0.5187160394769926,1.200964607261785,0.4821639063699218,0.0,0.24967561295838286,0.08023070543675784,0.3458333333333318
3/5/11,0.5443548387096758,0.5400484224139924,-0.11729756168962147,0.5471349543985251,-0.12020992888244979,0.5522925461421109,-0.12232847635984313,-0.262614467257988,-0.33414673300567127,0.6307548191590601,0.5560622993710151,0.7801398587351498,0.4163599804866,0.6,-0.11124474596110305,0.07947975215323455,0.22983870967741976
3/6/11,0.7981927710843368,0.8462831457208865,-0.1033152950450647,0.9110230294996681,-0.13923209397037056,0.9706234838415057,-0.17206790073397257,-0.2695231611166875,-0.32122201862787453,0.49966987943937313,0.5372648260604678,0.42447998619718375,0.4004992160115237,0.7625000000000008,-0.17120802897207232,0.08087519831967985,0.37048192771084454
