DATE_0,VWAP_CHANGE_0,VOLUME_CNG_0,MACD_LINE_0,MACD_SIGNAL_0,MACD_DIFF_0,KDJ_K_0,KDJ_D_0,KDJ_J_0,RSI_0,WR_0,BOLL_BANDWIDTH_0,BOLL_PERCENT_0,OUTPUTVWAP_CHANGE_0
1/21/12,0.023013916397186616,1.0519768105736298,0.0728018202946572,0.30321855044022716,-0.23041673014556996,0.10199177499264472,0.14859482756198436,0.00878566985396545,0.44464403175910966,17.95698924731183,0.21829202810444043,0.30770741132401247,-0.007224113417038171
1/22/12,-0.007224113417038171,-0.33436458881993314,0.03756693193445315,0.2500882267390724,-0.21252129480461923,0.13743896110620762,0.1448762054100588,0.12256447249850527,0.4566527982675023,16.124031007751935,0.22232121802650437,0.3513038586391507,0.027970228894114393
1/23/12,0.027970228894114393,0.41458569626572883,0.06298043043361545,0.212666667477981,-0.14968623704436554,0.36543549788032903,0.21839596956681556,0.6595145545073559,0.5683302199978462,4.666666666666659,0.22555417870949587,0.6171836547256577,0.03087558371542342
1/24/12,0.03087558371542342,-0.006452283167969726,0.09094849415309092,0.188323032813003,-0.09737453865991208,0.5769569985868861,0.33791631257350574,1.0550383706136468,0.5833926813322127,1.6071428571428557,0.2211620276614635,0.6493705884681703,-0.04692101064679079
1/25/12,-0.04692101064679079,0.16931726288691892,0.049602122489964984,0.1605788507483954,-0.11097672825843041,0.46554414792523807,0.3804589243574166,0.6357145950608811,0.4611435952274416,15.145631067961162,0.218713849994763,0.3376421545153821,0.022595101058044877
1/26/12,0.022595101058044877,-0.10495815319743503,0.07088798944916874,0.14264067848855008,-0.07175268903938134,0.6113336390699,0.45741716259491105,0.9191665920198779,0.5493502433106849,1.9417475728155282,0.22614538152589014,0.6101866483634046,0.029872555335793166
1/27/12,0.029872555335793166,-0.11975678202086891,0.08994799359727246,0.13210214151029456,-0.042154147913022105,0.7214716169851112,0.5454353140583111,1.0735442228387113,0.5539520054096692,1.1650485436893308,0.2248531709095622,0.6148542650949835,-0.027956595894458754
1/28/12,-0.027956595894458754,-0.06845479309067351,0.07593576899994936,0.12086886700822554,-0.044933098008276176,0.6535300975979171,0.5814669085715132,0.797656475650725,0.5055543676104546,7.961165048543697,0.22461217466675465,0.47383583289308767,-0.007430356864902064
1/29/12,-0.007430356864902064,-0.46205316327960905,0.060103561477831136,0.10871580590214666,-0.048612244424315526,0.586480382525596,0.5831380665562075,0.593165014464373,0.4988829841975846,10.823529411764689,0.2234632445787896,0.4574597815709885,-0.019432916293873236
1/30/12,-0.019432916293873236,-0.08700215078656684,0.027869170268445487,0.09254647877540643,-0.06467730850696095,0.4251749558717649,0.5304836963280599,0.21455747495917477,0.46717749841649925,16.666666666666654,0.21154190367948597,0.36399985681815084,-0.015978889057398474
1/31/12,-0.015978889057398474,0.4062170706734344,-0.012062266380143072,0.07162472974429654,-0.08368699612443961,0.28344997058117666,0.4481391210790988,-0.045928330414667595,0.44447828761709607,20.0,0.19429779803240693,0.2873583537257136,-0.011102578421146895
2/1/12,-0.011102578421146895,-0.20056284941266092,-0.04640100145946313,0.04801958350354461,-0.09442058496300774,0.18896664705411778,0.3617482964041052,-0.15659665164585712,0.43939511595873443,20.0,0.18211039102334914,0.27525565330727114,0.019656964535053386
2/2/12,0.019656964535053386,0.545125884523503,-0.05682136653346603,0.027051393496142488,-0.08387276002960853,0.20349714454770623,0.3089979124519723,-0.0075043912608259156,0.4717582221861353,15.652173913043493,0.15710674798850946,0.3717966256517995,0.019706248041608535
2/3/12,0.019706248041608535,0.311345669203453,-0.059551608497047326,0.009730793097504527,-0.06928240159455185,0.23643995683025376,0.2848119272447328,0.13969601600129566,0.48138156049839237,13.953488372093025,0.14670703121123063,0.4103562138590651,-0.013052401154672866
2/4/12,-0.013052401154672866,-0.3345546160749871,-0.06340519854262006,-0.0048964052305203905,-0.05850879331209967,0.24677392470854154,0.2721325930660024,0.1960565879936198,0.47672893869882793,14.651162790697661,0.1359819434534409,0.3935926595623415,0.002839261872909535
2/5/12,0.002839261872909535,-0.19728863318861134,-0.05214057309636111,-0.014345238803688536,-0.037795334292672574,0.4259538583024267,0.3234063481448105,0.6310488786176591,0.5057331256593485,10.697674418604636,0.12545296638549014,0.5109402788064626,0.04415284786111824
2/6/12,0.04415284786111824,1.216281997044454,3.561057928340716E-4,-0.011404969884384015,0.011761075677218086,0.6173025722016179,0.42137175616374634,1.009164204277361,0.5841757102494883,0.0,0.11742489740464813,0.8998031095369042,0.007338589699564633
2/7/12,0.007338589699564633,-0.23819782151468186,0.03430243705026115,-0.0022634884974549827,0.03656592554771613,0.712953487850724,0.5185656667260723,1.1017291301000274,0.5680763336597358,1.9148936170212745,0.1259447662452597,0.7757538080183064,-0.004609832909609319
2/8/12,-0.004609832909609319,-0.364485666554784,0.05731677137388225,0.009652563476812464,0.04766420789706978,0.7625363677870078,0.5998892337463841,1.0878306358682552,0.5607178111790371,2.765957446808491,0.1274965205581997,0.7193467602952495,0.0040959977705166415
2/9/12,0.0040959977705166415,-0.275221479175735,0.07309932081405535,0.022341914944261042,0.050757405869794305,0.788499422496303,0.6627592966630238,1.0399796741628613,0.5568536235833577,3.191489361702137,0.12390470293531085,0.6901629843858184,-0.030197018537966434
2/10/12,-0.030197018537966434,0.4190793007535932,0.05750901828639421,0.029375335612687674,0.028133682673706535,0.6382788942768146,0.6545991625342874,0.6056383577618691,0.49475065339776914,10.425531914893627,0.12295457040350745,0.44137701199293156,0.0015241092642641954
2/11/12,0.0015241092642641954,-0.09904889808384272,0.04942534515746999,0.03338533752164414,0.016040007635825852,0.5569746619122424,0.6220576623269392,0.426808661082849,0.5051846347292509,11.62162162162161,0.11836341119381438,0.4874550638652451,-0.06778540105304455
2/12/12,-0.06778540105304455,1.6189016821511213,-0.01650260780858126,0.023407748455599058,-0.03991035626418032,0.3713164412748283,0.5384772553095689,0.03699481320534703,0.39687996873847126,20.0,0.11526385757482348,-0.0543924637263883,3.1532872987813506E-4
2/13/12,3.1532872987813506E-4,-0.5604086456757883,-0.059192569730033284,0.00688768481847259,-0.06608025454850587,0.2788833255222506,0.45194594538046284,-0.06724191419417391,0.41679329155073297,18.119658119658098,0.1276074984048359,0.11783743081669135,0.004728836687738863
2/14/12,0.004728836687738863,-0.41957693227689963,-0.098346328275559,-0.014159117800333732,-0.08418721047522527,0.19446922556184262,0.36612037210758946,-0.1488330675296511,0.40633913127139193,19.487179487179468,0.13018861291085596,0.10677434690302318,-0.003997875507775288
2/15/12,-0.003997875507775288,0.1003183395975465,-0.12949703564569326,-0.03722670136940564,-0.09227033427628761,0.1327325701276481,0.2883244381142757,-0.1784511658456071,0.40362736491262496,19.829059829059833,0.1386382754946851,0.1518255705283967,7.368625290246215E-4
2/16/12,7.368625290246215E-4,0.06075693780867173,-0.15003394842120343,-0.059788150779765195,-0.09024579764143824,0.10130889290561186,0.2259859230447211,-0.1480451673726066,0.40995589110712105,19.25925925925924,0.14267155864506356,0.21069108159842112,-0.018603811687481733
2/17/12,-0.018603811687481733,0.008260976990094785,-0.17558242483026376,-0.08294700558986491,-0.09263541924039885,0.06753926193707459,0.17317036934217228,-0.1437229528731208,0.38930021014146093,20.0,0.14216234243105583,0.15057627910499036,0.017367632433258458
2/18/12,0.017367632433258458,-0.26472308134976696,-0.18402544851451097,-0.10316269417479412,-0.08086275433971685,0.09264522224376372,0.14632865364270278,-0.014721640554114401,0.4163088032738504,17.85714285714287,0.15008668011582357,0.2690068932107489,-0.006284743662333336
2/19/12,-0.006284743662333336,-0.17049579650039945,-0.1917340801928873,-0.12087697137841277,-0.07085710881447452,0.09350951324187426,0.1287222735090933,0.023083992707436163,0.4098355032162812,18.095238095238095,0.15397394392532765,0.27285031907801166,0.006846968101404973
2/20/12,0.006846968101404973,-0.20669993621906874,-0.19399316107830522,-0.13550020931839127,-0.05849295175991395,0.22106983422474036,0.15950479374764231,0.34419991517893644,0.4147109427656379,17.619047619047628,0.1592506804881541,0.3116659718534784,-0.006797958721653967
2/21/12,-0.006797958721653967,-0.033979805444101265,-0.199934114352315,-0.14838699032517602,-0.051547124027138985,0.1791259212291912,0.1660451695748253,0.20528742453792304,0.40053019370983617,18.095238095238145,0.1632924834512431,0.2901553359182165,-0.010748127159443626
2/22/12,-0.010748127159443626,0.8111274884092547,-0.21108518470258097,-0.16092662920065703,-0.05015855550192394,0.1194172808194608,0.1505025399897038,0.05724676247897481,0.3813209500803738,20.0,0.1685423705430089,0.2576463014574461,-0.017573951607177667
2/23/12,-0.017573951607177667,0.666693262543688,-0.22459573629093477,-0.1736604506187126,-0.050935285672222164,0.07961152054630721,0.1268722001752383,-0.014909838711554935,0.36593609869581,20.0,0.1762942330184494,0.24409120450703253,-0.009053893051020551
2/24/12,-0.009053893051020551,-0.31673939170088833,-0.24458724267735477,-0.18784580903044104,-0.056741433646913725,0.05307434703087148,0.10227291579378268,-0.04532279049495094,0.3413434035368206,20.0,0.18498259360130948,0.2057357801028117,-0.008620962996041199
2/25/12,-0.008620962996041199,0.19869824643072898,-0.25427190161056323,-0.2011310275464655,-0.05314087406409773,0.06501252765021134,0.08985278641259224,0.015332010125449547,0.3537522629379153,18.297872340425496,0.19614877310652837,0.2659839485054313,0.045103605423475614
